1,Calgary,ThuFeb1314:59:22MST2020,8,10705,0.75,0.34,29.50,0
2,Calgary,ThuFeb1314:59:23MST2020,9,11096,0.81,0.23,24.71,0
3,Calgary,ThuFeb1314:59:23MST2020,10,11674,0.86,0.54,38.59,0
4,Calgary,ThuFeb1314:59:24MST2020,11,12045,0.91,0.74,47.83,0
5,Calgary,ThuFeb1314:59:29MST2020,12,17815,0.67,0.21,23.69,0
6,Calgary,ThuFeb1314:59:31MST2020,13,20013,0.65,0.20,23.20,0
7,Calgary,ThuFeb1314:59:32MST2020,14,20085,0.70,0.26,25.76,0
8,Calgary,ThuFeb1314:59:33MST2020,15,21965,0.68,0.54,38.57,0
9,Calgary,ThuFeb1314:59:37MST2020,16,25904,0.62,0.24,25.13,0
10,Calgary,ThuFeb1314:59:40MST2020,17,28467,0.60,0.76,48.39,0
11,Calgary,ThuFeb1314:59:42MST2020,18,30123,0.60,0.31,28.20,0
12,Calgary,ThuFeb1314:59:42MST2020,19,30129,0.63,0.40,32.31,0
13,Calgary,ThuFeb1314:59:43MST2020,20,31404,0.64,0.50,36.51,0
14,Calgary,ThuFeb1314:59:44MST2020,21,32657,0.64,0.17,21.94,0
15,Calgary,ThuFeb1314:59:46MST2020,22,34436,0.64,0.68,44.83,0
16,Calgary,ThuFeb1314:59:47MST2020,23,35402,0.65,0.43,33.56,0
17,Calgary,ThuFeb1314:59:47MST2020,24,35425,0.68,0.59,40.80,0
18,Calgary,ThuFeb1314:59:48MST2020,25,36840,0.68,0.75,48.01,0
19,Calgary,ThuFeb1314:59:49MST2020,26,37538,0.69,1.37,77.56,0
20,Calgary,ThuFeb1314:59:49MST2020,27,37966,0.71,1.09,64.11,0
21,Calgary,ThuFeb1314:59:51MST2020,28,39186,0.71,1.19,68.96,0
22,Calgary,ThuFeb1314:59:51MST2020,29,39526,0.73,1.55,86.46,0
23,Calgary,ThuFeb1314:59:51MST2020,30,39748,0.75,0.63,42.33,0
24,Calgary,ThuFeb1314:59:53MST2020,31,41507,0.75,0.58,40.38,0
25,Calgary,ThuFeb1314:59:55MST2020,32,43960,0.73,0.86,53.32,0
26,Calgary,ThuFeb1314:59:59MST2020,33,47744,0.69,0.31,28.18,0
27,Calgary,ThuFeb1315:00:01MST2020,34,49045,0.69,0.97,58.29,0
28,Calgary,ThuFeb1315:00:04MST2020,35,52126,0.67,0.26,25.76,0
29,Calgary,ThuFeb1315:00:04MST2020,36,52898,0.68,0.24,25.07,0
30,Calgary,ThuFeb1315:00:06MST2020,37,53994,0.69,0.97,58.35,0
31,Calgary,ThuFeb1315:00:06MST2020,38,54122,0.70,0.24,25.16,0
32,Calgary,ThuFeb1315:00:06MST2020,39,54968,0.71,0.94,56.97,0
33,Calgary,ThuFeb1315:00:07MST2020,40,55681,0.72,0.36,30.38,0
34,Calgary,ThuFeb1315:00:11MST2020,41,58972,0.70,0.59,40.66,0
35,Calgary,ThuFeb1315:00:13MST2020,42,61307,0.69,0.24,24.93,0
36,Calgary,ThuFeb1315:00:13MST2020,43,61375,0.70,0.34,29.50,0
37,Calgary,ThuFeb1315:00:14MST2020,44,62631,0.70,0.26,25.76,0
38,Calgary,ThuFeb1315:00:14MST2020,45,62906,0.72,0.31,28.20,0
39,Calgary,ThuFeb1315:00:15MST2020,46,63665,0.72,1.90,104.24,0
40,Calgary,ThuFeb1315:00:17MST2020,47,65537,0.72,0.87,53.78,0
41,Calgary,ThuFeb1315:00:17MST2020,48,65704,0.73,0.26,25.94,0
42,Calgary,ThuFeb1315:00:20MST2020,49,68432,0.72,0.40,32.16,0
43,Calgary,ThuFeb1315:00:28MST2020,50,76810,0.65,1.04,61.86,0
44,Calgary,ThuFeb1315:00:37MST2020,51,85861,0.59,1.30,74.12,0
